X,Y,Interpolated
-55.7433,-59.8416,-3.6604470217709566
-55.6633,-59.8416,-1.7125389714739192
-55.5833,-59.8416,1.5747111282065487
-55.5033,-59.8416,6.562769063914122
-55.4233,-59.8416,13.599867161962033
-55.3433,-59.8416,21.91486043811293
-55.2633,-59.8416,30.362951496703197
-55.1833,-59.8416,37.892671207340356
-55.1033,-59.8416,43.4376624862757
-55.0233,-59.8416,45.80567366890069
-54.9433,-59.8416,44.225445670568554
-54.8633,-59.8416,39.95599498009468
-54.7833,-59.8416,34.35443269858215
-54.7033,-59.8416,28.16324780552903
-54.6233,-59.8416,21.44351449217104
-54.5433,-59.8416,13.632958015717927
-54.4633,-59.8416,3.863244861985747
-54.3833,-59.8416,-7.292186126627861
-54.3033,-59.8416,-16.210938234570527
-54.2233,-59.8416,-19.456373559216857
-54.1433,-59.8416,-14.7454527961581
-54.0633,-59.8416,-1.81111132068704
-53.9833,-59.8416,16.745096682807336
-53.9033,-59.8416,36.73945827448272
-53.8233,-59.8416,56.24834150039068
-53.7433,-59.8416,73.70914680875656
-53.6633,-59.8416,87.79951093222549
-53.5833,-59.8416,97.6047676215345
-53.5033,-59.8416,102.61397839909455
